url,published,content,lang,source_type,extra_source_attributes.world_data.country_code
http://twitter.com/Anish54638827/status/1586984408556638208,31-10-2022 03:32,"@Ministry_CA @InterGlobe_IGE @SanjayBhasin5 9 tkts ATQ-CCU bght thru @goibibo in June, cncled 4 mins aftr web ckin b4 jrny. No sprt frm @IndiGo6E @GoibiboSupport Had to buy tkts at 3times price to rtrn. Demand for full compensation. Pls support. Cc @JM_Scindia @PMOIndia",en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",us
http://twitter.com/_sainivishal/status/1533120137796403200,04-06-2022 12:14,@goibibo @makemytrip you people are totally unprofessional. Why you take booking when you are not sure about the room vacancy.,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/ShivamG61933537/status/1622047877316100097,04-02-2023 20:42,@GoibiboSupport Arrange a call back,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/Vivek81301115/status/1632985451102437376,07-03-2023 01:04,"@GoibiboSupport Hi Team, GOFLDNT0F95R6QGEMIQU6693: For this ticket i have have been charged incorrectly. You are charging Rs4000 approx for service . This is strange . Trying to contact goibibo for 2 weeks no reponse https://t.co/FFgKsajVsk",en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",us
http://twitter.com/Custome94508909/status/1541345521524445184,27-06-2022 04:59,"@YouMayUnlike @EaseMyTrip @KABITAG45642896 @goibibo You may reach us via our Goibibo official support options. Here's how: Call our support: 8509-632-674, between 8 AM to 10 PM,",en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/Nikhil_lonkar77/status/1530599062881247232,28-05-2022 13:17,"@goibibo No reply received from your side yet, let me know about the refund",en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",us
http://twitter.com/anishsinghmca/status/1592525578644905986,15-11-2022 09:31,@GoibiboSupport @goibibo Seems your technical team is not bother about some serious glitches which I reported earlier. Again a heavy deduction on my ticket cancellation without any clue.,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/AksharSharma4/status/1635891135326601217,15-03-2023 02:30,@SingaporeAir It has been booked through goibibo app as your consent partner and tied up with you. I need a resolution as i can't waste my 28-30k amount just in the dustbin,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/kalyani54409484/status/1555772059128434690,06-08-2022 00:25,"@riteshsingh20 @goibibo @GoibiboSupport If you want to take any legal action against them so that you can get your money back sooner, get in touch with @getmyrefundin",en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",us
http://twitter.com/pritzzy7/status/1550355673778880512,22-07-2022 01:42,@goibibo I have a booking tomorrow. The hotel contact number provided by you doesnt work. There is no way to contact your own customer care as it doesnt allow surpassing the automated response. How should one get resolutions? I urgently need to speak with the hotel pnr 0086393840,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/TawseefKhanday7/status/1589990287140868097,08-11-2022 09:36,@goibibo Still waiting for ur reply regarding my remaining amount,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",us
http://twitter.com/itsme_Manvendra/status/1543570699662594048,03-07-2022 08:21,I am writing this to bring in light a fraud that has been committed by @GoibiboSupport in the name of a wrong gopaas issued. Employed deliberately misinformed me about the use of the coupon. Even after my complaint no action is taken as of now @goibibo @ConsumerReports.,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/vijayku91374293/status/1619784813355085825,29-01-2023 14:49,@goibibo @GoibiboSupport Still i have not got my All GST bill. This is really a very irresponsible from GOIBIBO.... 😠 😡 👿 😠,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/sultan_nizam92/status/1540596526640009216,25-06-2022 03:23,@goibibo As I am trying to connect spice jet but the line is busy from the past 15 mins,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/surajsss16/status/1559607377288040449,16-08-2022 14:25,@pawansutlal @redBus_in @alluarjun @PMOIndia @ibibo @RCBTweets Yesterday haridwar to delhi... Mosquito full bus Urinal smell on matress Tobbaco spit on seat Overloaded with passenger @MoHFW_INDIA @MIB_India @uttrakhand_A_M @uttrakhand https://t.co/S3fedfBAzw,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/Custome94508909/status/1547104488820854784,13-07-2022 02:23,"@RiaMukherjee87 @goibibo_tech @GoibiboSupport @MoCA_GoI @goibibo @AirAsiaIndia You may reach us via our Goibibo official support options. Here's how: Call our support: 8509-632-674, between 8 AM to 10 PM,",en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/chetansharma106/status/1563554696316432386,27-08-2022 11:51,GOIBIBO आपका रवैय्या इतना गन्दा होगा मैं सोच भी नही सकता। Many times you promised for solution of my problem but no any progress from your side. Why? I think you don't care about your position in Indian market. मानो या ना मानो आपने कई के साथ ऐसा किया होगा। Very shame on you,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/Custome94508909/status/1552135465050206208,26-07-2022 23:35,"@Shivani94214000 You may reach us via our Goibibo official Call our support: 7501-456-195, between 8 AM to 10 PM.",en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/arjun_choudary2/status/1535072925656621056,09-06-2022 21:34,@goibibo i waited for almost 1 month for my refund but its not recieved yet. Their is no proper mode of communication or dispute resolution. Which raise lots of question itself. After failed to communicate with goibibo team. I decided to move to consumer court. https://t.co/nosdAuNNbC,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/amanparakh/status/1602690290715955200,13-12-2022 10:41,why can't I see my past booking details? @goibibo @GoibiboSupport ?,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/AkshatA82777218/status/1642820712309182464,03-04-2023 05:25,@GoibiboSupport I reply you in DM please reply & take the necessary action,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/hitinder/status/1636068480129572865,15-03-2023 14:14,@GoibiboSupport I made a booking and paid using UPI. The payment went through and booking did. How do I connect with you? The IVR is in a loop asking for OTP which I never received. Chat isn't working. How does one get in touch with you?,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/KUNTALB93261491/status/1568929919648006154,11-09-2022 07:50,@GoibiboSupport Where is my go pass??? Still I'm waiting for cupon..,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",us
http://twitter.com/sndpsk/status/1654438836674363392,05-05-2023 06:52,@AniruddhaAnava1 @GoFirstairways did you book via any travel portal like goibibo / MakeMytrip? did they help or any alternate arrangements?,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/BarigadaSrikant/status/1575520387131068419,29-09-2022 12:18,@jagograhakjago Tag them at least they will solve our problems. Struggling to get my hard earned money from @goibibo and @airasiarewards @AirAsia_IR for the last 3 years for my refund. PNR no UZWHJP #BoycottAirasia #HopelessGoibibo #BoycottGoibibo #Helpme,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/sandeeppharma10/status/1523959973323051009,10-05-2022 05:35,"@goibibo @goibibo_tech Dear Team I am unhappy with your poor services. The hotels which we book through your portals they don't care/respect customer's attention. Full advance payments are dishonored, very poor service. Rooms are not available,when we reach hotel.Reply needed",en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/sijuthomasp/status/1627290535453941768,19-02-2023 07:54,"@GoibiboSupport I am standing at the location you shared me..there is nothing as stay delux..please refund., https://t.co/djL4FJ5EMQ",en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/Smritinary/status/1566310232862515200,04-09-2022 02:20,"@goibibo Worst customer service, again. Booked two tickets to New Delhi yesterday for 05.09.2022 with meal options and now received message on my mobile that meal options are cancelled and the amount would be refunded. Why give an option when you can't honour it huh??",en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/AnupamSharmaIFS/status/1551941391244152832,26-07-2022 10:43,@GurjarKartik10 @goibibo @GoibiboSupport 😐,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/VivekSi70806793/status/1659190233169031169,18-05-2023 09:32,@EthLuksoDot @GoibiboSupport @krackthecode Want to know the secret to making real money with crypto? This web3 dev's MEV strategy can help you achieve financial freedom. https://t.co/h6MNjTeW7A,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/eazzitweet/status/1568890193683308547,11-09-2022 05:12,@iamdgd @goibibo Dm @coder_lex3 for help,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",us
http://twitter.com/ArpitaB15/status/1554111596682612736,01-08-2022 10:27,"@Ravindrak86 @goibibo @GoibiboSupport @airindiain Customer care citing payment gateway error, hence unable to refund to source , strange that they are not able to refund to a reputed bank like @StanChart_India wherein I am getting refunds from Swiggy and Amazon without any fuss.",en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",us
http://twitter.com/goibibo/status/1541093070548107267,26-06-2022 12:16,"@goibibo Hope the query has been resolved up to your satisfaction. We request you to share your feedback on our interaction. Thanks, Mona",en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/akshaicuts/status/1542397745301815296,30-06-2022 02:40,Well done @goibibo 🤪. Worst customer care experience ever.. They didn't event tried to verify our stay at the hotel and just blindly believed the hotelier! #CustomerService #CustomerExperience https://t.co/gwoA2zX6Mc,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/AnjanaV15751003/status/1546010848811892736,10-07-2022 01:58,"@goibibo First refund our hard-earned money for the cancelled booking. Check DM, expecting a call from your side",en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/GoibiboSupport/status/1632502306720690177,05-03-2023 17:04,"@Ghannu23 We’re here to help you resolve the issue. We are not able to find booking with shared PNR number, please share booking ID. Web check in can be done through airlines website too if not working through Goibibo website/app.-Thanks, Amit https://t.co/Gu5Me6wgKU",en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",us
http://twitter.com/nehap54073/status/1601846972604125184,11-12-2022 02:50,@goibibo @GoibiboSupport @TeamGoibibo @Goibibocareteam,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",us
http://twitter.com/apeksharamsingh/status/1663413817592942592,30-05-2023 01:15,"@vickyd00786 @goibibo @GoFirstairways Just do a google search about refund from them, you will find that they have not refunded customers for even 2020 cancelled flights due to covid. Initiate immediate legal action against them with the help of @getmyrefundin so that you get your money back from these cheats",en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",us
http://twitter.com/Gurinderbawa990/status/1561943294224912386,23-08-2022 01:07,".@makemytripcare @goibibo @agoda @tourismgoi @UNWTO I am a Frequent Traveller & stay in Hotels for 12 Days Every Month From Last 3 Days,I was staying in a Five-Star-Hotel booked by Goibibo/Agoda but Chair in Room was Horrible & Room was Very-Small & thatswhy,I upgraded my Room https://t.co/TrdZWhliTu",en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/Palash89601187/status/1542138976890486785,29-06-2022 09:32,@goibibo Any update on this please. It's been 10 days still no solution. https://t.co/asaW6LaNVH,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/2ndsonOfassam/status/1556910600441065472,09-08-2022 03:49,@GoibiboSupport @goibibo any updates on the same?,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",us
http://twitter.com/TanviKiran3/status/1521465308707700736,03-05-2022 08:22,"But what type of economy class I was booked that is NOT REVEALED by @goibibo. I then on my own examined @VirginAtlantic website to find that I was booked for ""economy light version"". This information is #CONCEALED by @goibibo which has affected by #baggageallowance# seatchoice",en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/IshantG83119200/status/1540687317366874112,25-06-2022 09:24,I booked waiting Train ticket via @goibibo by opting and playing for full cancel or goconfirmed ticket #scam now the chart is prepared and ticket final status is still waiting. Its been more than an hour & I hve not received any travel voucher for new booking in alternative mode,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",us
http://twitter.com/anshul9/status/1609059264991203330,31-12-2022 00:29,@GoibiboSupport @JM_Scindia @goibibo @makemytrip @AnilSinghvi_ You have raised concerns of public multiple times on @ZeeBusiness and helped us. This is how Airlines and likes of @goibibo @makemytrip harass and cheat customers. Can you please raise this ?,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/Prithvi48757994/status/1583507654374481920,21-10-2022 13:16,@GoibiboSupport I paid 1800 rs. Because of your careless. By i would i pay extra. You will not. I will tweet everywhere. Where i can,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/lalitsharma3112/status/1539526713209565184,22-06-2022 04:32,@goibibo Are you still checking your SCAM EMAIL BUSINESS or do you have some reply?? Do you want to refund money in Court and explain about SCAM PRACTICE THERE IN COURT ??,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/lufthansa/status/1590009673234624517,08-11-2022 10:53,"@thatpisceangirl @goibibo Hello Priyam, any tickets bought through a travel agency, can only be refunded via the travel agency. The fare conditions and the exact refund amount should also be clarified with the provider. /René",en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",us
http://twitter.com/anu_rnj/status/1640561776776613888,27-03-2023 23:49,@goibibo this is the second incident in the row when goibibo put me in a situation when the property owner just refused to provide me the property stating I don't have any booking. What is the point of spending thousands of rupees with you. #goibibo https://t.co/jjHqWNbyCx,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/SantoshGhosh/status/1543097475195580416,02-07-2022 01:01,@goibibo #funny your customer is in trouble I’ve shared my booking ID and you still want me to reach out. #Makemytrip #CheatingCustomers,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/Gabbar197/status/1663952604878213125,31-05-2023 12:56,@goibibo I will never travel with you now …. Thanks for making me realise this,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",us
http://twitter.com/ShaankDarwade/status/1580938959836053504,14-10-2022 11:09,@GoibiboSupport I booked a ticket on 4th Oct 2022 and in the app I am seeing my ticket as booked. But I wasn’t allowed to board the bus saying my ticket is cancelled. Please explain and refund my money for the cancellation paid to goibiboupi@hdfc.,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",us
http://twitter.com/drbinitsingh/status/1659461862990438401,19-05-2023 03:31,Same incident keeps on getting repeated by these hotels. Booked a room for staff at this hotel. Manager totally refusing to check in. Please look into the matter ASAP @goibibo @GoibiboSupport @goibibo_tech @tourismgoi https://t.co/MofuGXu85H,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/ns219191/status/1570292927519404032,15-09-2022 02:06,"@GoibiboSupport Yar , is there any joke , almost 4-5 days have been gone. Status is same",en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",us
http://twitter.com/goibibo/status/1530219791121895424,27-05-2022 12:10,"@ajaysahoo1981 @pankaj831979 @FaheemK87622282 @soraft_s @Beingbobby27 @MohdChaudhary4 @SachinK67504782 @Amitmis40695652 @GMuhamm57714849 @Rehan3597khan @ShaniKu03409318 @Arvind63789382 @pinkusi65865011 @Sk0549554Khan Hey striker, your superb match performance has landed you in the Finals of Goibibo Full Vasool League! 😉 You are now very close to winning the Golden Cup 🏆 - a FREE STAY! If you're one of the lucky ones to win; you'll get a DM from us within the next 72 hours.",en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/imronzzz1/status/1646079647082491904,12-04-2023 05:15,I will be discussing this publicly you cheat nothing on DM let the world see what you guys are upto @GoibiboSupport,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",us
http://twitter.com/stocktalkforyou/status/1583627302344065024,21-10-2022 21:12,Please note that there is fake account created to fleece customers on name of refund. They are collecting personal details and later calling and asking to share otp. @GoibiboSupport @goibibo Here is that fake account @Goibibo_Support,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",us
http://twitter.com/Psharma8012/status/1583351075553169408,21-10-2022 02:54,@makemytrip @makemytripcare @DeepKalraMMT @Rajesh_Magow @YatraOfficial @GoogleIndia @goibibo,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",us
http://twitter.com/minal1067/status/1572079828496683015,20-09-2022 00:26,@goibibo https://t.co/COhWtO7vTV,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/yrusguy/status/1613210745579409409,11-01-2023 11:26,@GoibiboSupport *Goibibo Booking ID*: HTLDNAVGJ9L8T52V *PNR*:0095059632 Required GST invoice email sent your support ID no response yet Please share GST invoice at earliest.,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/GoibiboSupport/status/1600391505490878464,07-12-2022 02:27,"@Khalidsm2601 Also, please refrain from downloading any unknown application. Most importantly, we would request you to kindly communicate on Goibibo's verified account only. - Thanks, Akshat https://t.co/Gu5Me6wgKU",en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",us
http://twitter.com/Ravi27244993/status/1533775619024109569,06-06-2022 07:39,@goibibo You are fraud too ye hotel diya hai book karke. Karmo ka fal apko bhugatna hoga https://t.co/MXvsYtsbHq,hi,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",uk
http://twitter.com/sweta12345p/status/1629398446674444289,25-02-2023 03:30,@iujjawaltrivedi @GoibiboSupport @AkasaAir फिर झूठ बोल रहे हो जनाब T1 साफ लिखा है पर तुम पढे लिखे गंबार टाईप के प्राणी लगते हो जो अपनी गलती स्वीकार नही कर रहे हो और खुदकी गलती के दूसरो पर आरोप लगाए जा रहे हो बो ग्राहक का सम्मान करते है इसलिये तुम इतना झूठ बोल पा रहे हो अगर कागजी तौर पर अगर कम्पनी ने तुम पर केस कर दिया https://t.co/k26KgXZnvo,hi,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/swamira08066159/status/1611669189110169602,07-01-2023 05:20,@GoibiboSupport I have some urgent work due to which I am checking out from the hotel 1 day earlier. Will my remaining 1 day money be refunded? https://t.co/M6zWR5UGeA,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/PiyushJain_knn/status/1582977686447661056,20-10-2022 02:11,"MakeMyTrip, Goibibo और OYO पर लगा करोड़ों रुपयों का जुर्माना, जानिए क्या है वजह https://t.co/0aFuClJSpn",hi,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/SinghVikashIND/status/1589282680398839809,06-11-2022 10:44,"@GoibiboSupport You are here to help me, sounds good. But I don't feel that. Why you are hegitating to share your email I'd?",en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/ullash95/status/1588619330652344320,04-11-2022 15:48,"@GoibiboSupport @goibibo This is so ridiculous, i am frustrated no steps has been taken till now. I am student and stuck in between my full itinerary is spoiled. Please reschedule my flight connected with some 10 executives of goibibo till now. @goibibo @GoibiboSupport @Delta. Please take actions.",en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",us
http://twitter.com/shwetas82601691/status/1553079039165812737,29-07-2022 14:04,@goibibo @GoibiboSupport its been months you guys are not processing refund of our money. We have already called police because of you pathetic hotel recommendations… would u like us to involve @jagograhakjago to take this further. We have already provided all documents.,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",us
http://twitter.com/swatichowdhar09/status/1662383031292944384,27-05-2023 04:59,@ashishkashyap Sir please Help .I used to trust Goibibo blindly when it comes to travel and bookings but now I feel like being cheated by corporate Thugs clearly @GoibiboSupport @goibibo,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",us
http://twitter.com/SahilSheikh143/status/1544247175005102080,05-07-2022 05:09,"We have not been notified by the airline for any refund for your refund request. We want to assure you that refund will be processed as soon as we receive respective amount in our account. - Thanks, Amandeep by #Goibibo",en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/baisakh08950003/status/1557683697075175424,11-08-2022 07:01,@GoibiboSupport Done but can you give me the proper date when should I get return actually 1 month 3 days have left,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",us
http://twitter.com/Save_Rupee/status/1537686308382216192,17-06-2022 02:39,Flat 10% Off Domestic Flight Bookings using YES Bank Credit Cards - Goibibo Coupons - https://t.co/LgmoH2GX86 #shopping #discount #offer #coupon #code #SaveRupee.in,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",us
http://twitter.com/Srj_bit/status/1536626980703338496,14-06-2022 04:29,@goibibo Can you check the DM ?? I have already shared everything in the photos. @goibibo,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/Mrinmoy99388467/status/1629057801665519616,24-02-2023 04:57,@goibibo @GoibiboSupport It was my first time to book anything using your app. The money deducted and the amount not yet reflected to my account. They dont even have the etiquettes to reply back on my concern via DM. Where the hell is my amount? And come on bank dont wanna help.,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/Dsree2501/status/1659911622834683907,20-05-2023 09:19,@AnuranGanguly @SanjayBhasin5 @goibibo @goibibo Waiting for you to pull your weight,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",us
http://twitter.com/srinuk42/status/1566709171554500608,05-09-2022 04:45,@CA_YaminiTiwari @GoibiboSupport #Boycottgoibibo,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/NAVNEET92250940/status/1619555683132932097,28-01-2023 23:38,I need full refund in Goibibo wallet for this Booking ID GOBUSIOS4 DADDD15BB PR 28AHF3KF,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/Monika14574077/status/1615375955157221376,17-01-2023 10:50,"@goibibo ...I waited for 2 hours to hear this stupid answer. I want refund for full amount as it was not my fault. Shivshahi failed to provide seats. Also, goibibo customer care is pathetic. I raised the complaint on 2nd January and still waiting for the response.",en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",us
http://twitter.com/Thowseef/status/1529792407612837888,26-05-2022 07:51,@avnish @matrixindiavc Worst service and refund policies!! Please don’t fall onto this scam #Ripoff_happyFares My ticket was revised by airline and i have been still charged for cancellation. Try using @goibibo @makemytrip @agoda @Cleartrip they provide excellent service! @HappyFaresindia #fraud_org https://t.co/BwwppK314K,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/dramitpandey/status/1553455604194107392,30-07-2022 15:00,@GoibiboSupport When I get update?,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/jhamithunkumar/status/1545631900143824897,09-07-2022 00:52,@deepkalra @goibibo ???,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/mainhoongandhi/status/1628352152946069504,22-02-2023 06:13,"@iujjawaltrivedi @JM_Scindia @GoibiboSupport @AkasaAir I do not think shuttle can be denied because you are from Mumbai, I mean this is beyond any logic. This guy is absolutely stupid and has no common sense",en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/ezana_saint/status/1588083726847729666,03-11-2022 04:20,@MattooVibhu @GoibiboSupport Have you already tried talking to first_cyber_support on Instagram about it? They are a good cyber recovery target that helped me get my account back. I have also seen other people recommend them. https://t.co/6VQe5lwNio,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",us
http://twitter.com/Mohseen94969295/status/1592886735520026625,16-11-2022 09:26,@GoibiboSupport your responses in DM for my query is very slow.,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/Rajeshsingh128/status/1590012164223700994,08-11-2022 11:03,@GoibiboSupport Check your private massage I have send all the details https://t.co/DpdXsDayLz,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/Praveen63413918/status/1569963860072996867,14-09-2022 04:18,@Kamalasif @GoFirstairways @makemytrip @Paytmcare @makemytripcare @EaseMyTrip @YatraOfficial @goibibo @GoibiboSupport @ixigo @Skyscanner @JM_Scindia @DGCAIndia @IndiGo6E @musafirdotcom @JM_Scindia @DGCAIndia @MoCA_GoI Do you take notice?? Or let them scam the citizens right under your nose??,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/Ramdasscs/status/1614636546464047111,15-01-2023 09:52,@JazeeraAirways @goibibo @GoibiboSupport I was promised that I'll receive refund in cash to original payment method while canceling the flight. Now I'm being forced to take credit shell which will expire within a year. I have already booked my flight.,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/8171kz/status/1600416664612646914,07-12-2022 04:07,"@GoibiboSupport The hotel will be sold out then you will say ke hotel available nai hai Isley refund is the only option, Aap log jaan Boochkr time stretch kar rahe ho Taaki bahane de Sako! Bhagwan kasam agar yeh hua hai na toh Goibibo will face legal problems!",en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",us
http://twitter.com/rajeevrmn/status/1567925616623906816,08-09-2022 13:19,@GoibiboSupport Kindly provide the copy of cancellation policy so that I present it as an evidence in the court.,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/Custome94508909/status/1542722917968257024,01-07-2022 00:13,"@Khushbu_R @goibibo You may reach us via our Goibibo official support options. Here's how: Call our support: 8509-632-674, between 8 AM to 10 PM,",en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/Divyeshtandel19/status/1573368957926789120,23-09-2022 13:49,@GoibiboSupport Gentle reminder ms. Priyanka You assured me that you are going to resolve my query any how. Where are you from 20 days. Why you guys are transfer my query to one to another. One of the thug company I have ever seen. If you are liable then resolve my issue and give my money back,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",us
http://twitter.com/ABK41869133/status/1628619520813436928,22-02-2023 23:55,@iujjawaltrivedi @GoibiboSupport @AkasaAir modiji ko blame kar rahe the to ab modiji ko thank you bhi bolo upar bethe log apo sun rahe he aur kaam bhi kaar rahe he,hi,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/Indian_Mumbaikr/status/1524623391843831808,12-05-2022 01:31,"@IndiGo6E - I'm trying to book a tkt for April 2023 but unable to do so. My vouchers r gtg expired tomorrow, could you please extend the validity as an exception. Also, the fares are too high. Can I get MMT or GoIbibo voucher instead?",en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/Abhilash_gibbs/status/1572598965048344576,21-09-2022 10:49,@GoibiboSupport I agree that goCash expires in 90days. But in my case it got expired in 13days.,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/GoibiboSupport/status/1632803353733341186,06-03-2023 13:00,"@Ghannu23 We are not able to find booking with shared PNR number, please share booking ID. Web check in can be done through airlines website too if not working through Goibibo website/app. -Thanks, Amit https://t.co/Gu5Me6wgKU",en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",us
http://twitter.com/purubca1/status/1600447798532792320,07-12-2022 06:11,@goibibo Where is refund status @DGCAIndia @rsprasad @mygovindia,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/ghanshy91719496/status/1558814556108906503,14-08-2022 09:55,Goibibo plz call me,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",us
http://twitter.com/omkarnathnandi/status/1610488599757361154,03-01-2023 23:09,"@GoibiboSupport You will do nothing #india knows it that @goibibo is a worst travel booking company and will be dealt accordingly for future business, no support and no customer care.",en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/Umadevi__R/status/1551795205052936192,26-07-2022 01:03,@AnupamSharmaIFS @goibibo @GoibiboSupport Give up caste identity ! Simple solution.,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
